sample	seqrun	spike_weight	site	extra	control	fastq_R1	fastq_R2
ABI_20_34A	CCDB-35026	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12632688_1.fastq.gz	ERR12632688_2.fastq.gz
ABI_20_38A	CCDB-35026	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12632697_2.fastq.gz	ERR12632697_1.fastq.gz
ABI_20_40A	CCDB-35026	1.2061109622085232e-4	ABI	FALSE	FALSE	ERR12632711_1.fastq.gz	ERR12632711_2.fastq.gz
ABI_20_42A	CCDB-35026	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12632719_2.fastq.gz	ERR12632719_1.fastq.gz
ABI_20_44A	CCDB-35026	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12632725_2.fastq.gz	ERR12632725_1.fastq.gz
ABI_20_46A	CCDB-35026	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12632731_2.fastq.gz	ERR12632731_1.fastq.gz
ABI_20_48A	CCDB-35026	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12632736_2.fastq.gz	ERR12632736_1.fastq.gz
ABI_20_50A	CCDB-35026	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12632743_2.fastq.gz	ERR12632743_1.fastq.gz
BAV_20_42A	CCDB-35026	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12632753_1.fastq.gz	ERR12632753_2.fastq.gz
BAV_20_44B	CCDB-35026	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12632770_1.fastq.gz	ERR12632770_2.fastq.gz
BAV_20_46A	CCDB-35026	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12632782_1.fastq.gz	ERR12632782_2.fastq.gz
BAV_20_48B	CCDB-35026	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12632791_1.fastq.gz	ERR12632791_2.fastq.gz
BAV_20_50A	CCDB-35026	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12632799_2.fastq.gz	ERR12632799_1.fastq.gz
BAV_20_52A	CCDB-35026	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12632807_2.fastq.gz	ERR12632807_1.fastq.gz
BAV_21_2A	CCDB-35026	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12632818_1.fastq.gz	ERR12632818_2.fastq.gz
BAV_21_4A	CCDB-35026	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12632826_1.fastq.gz	ERR12632826_2.fastq.gz
CBN_20_28A	CCDB-35026	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12632832_1.fastq.gz	ERR12632832_2.fastq.gz
CBN_20_30A	CCDB-35026	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12632838_2.fastq.gz	ERR12632838_1.fastq.gz
CBN_20_32A	CCDB-35026	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12632848_1.fastq.gz	ERR12632848_2.fastq.gz
CBN_20_34A	CCDB-35026	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12632868_1.fastq.gz	ERR12632868_2.fastq.gz
CBN_20_36A	CCDB-35026	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12632878_2.fastq.gz	ERR12632878_1.fastq.gz
CBN_20_38A	CCDB-35026	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12632893_2.fastq.gz	ERR12632893_1.fastq.gz
CBN_20_40A	CCDB-35026	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12632908_1.fastq.gz	ERR12632908_2.fastq.gz
CBN_20_42A	CCDB-35026	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12632919_1.fastq.gz	ERR12632919_2.fastq.gz
CBN_20_44A	CCDB-35026	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12632928_2.fastq.gz	ERR12632928_1.fastq.gz
CBN_20_46A	CCDB-35026	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12632937_1.fastq.gz	ERR12632937_2.fastq.gz
CBN_20_48A	CCDB-35026	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12632944_2.fastq.gz	ERR12632944_1.fastq.gz
CBN_20_50A	CCDB-35026	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12632951_1.fastq.gz	ERR12632951_2.fastq.gz
COR_20_2B	CCDB-35026	1.201923076923077e-4	COR	FALSE	FALSE	ERR12632957_1.fastq.gz	ERR12632957_2.fastq.gz
COR_20_4A	CCDB-35026	1.201923076923077e-4	COR	FALSE	FALSE	ERR12632970_1.fastq.gz	ERR12632970_2.fastq.gz
COR_58B	CCDB-35026	1.201923076923077e-4	COR	FALSE	FALSE	ERR12632976_1.fastq.gz	ERR12632976_2.fastq.gz
COR_60A	CCDB-35026	1.201923076923077e-4	COR	FALSE	FALSE	ERR12632983_1.fastq.gz	ERR12632983_2.fastq.gz
COR_62B	CCDB-35026	1.201923076923077e-4	COR	FALSE	FALSE	ERR12632990_1.fastq.gz	ERR12632990_2.fastq.gz
COR_64B	CCDB-35026	1.201923076923077e-4	COR	FALSE	FALSE	ERR12632996_1.fastq.gz	ERR12632996_2.fastq.gz
EDM_40B	CCDB-35026	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12633002_2.fastq.gz	ERR12633002_1.fastq.gz
EDM_42A	CCDB-35026	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12633008_1.fastq.gz	ERR12633008_2.fastq.gz
EDM_44B	CCDB-35026	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12633021_1.fastq.gz	ERR12633021_2.fastq.gz
EDM_46A	CCDB-35026	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12633030_1.fastq.gz	ERR12633030_2.fastq.gz
EDM_48B	CCDB-35026	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12633037_1.fastq.gz	ERR12633037_2.fastq.gz
EDM_50A	CCDB-35026	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12633057_2.fastq.gz	ERR12633057_1.fastq.gz
EDM_52B	CCDB-35026	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12633066_2.fastq.gz	ERR12633066_1.fastq.gz
PAN_42A	CCDB-35026	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12633075_2.fastq.gz	ERR12633075_1.fastq.gz
PAN_44A	CCDB-35026	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12633080_2.fastq.gz	ERR12633080_1.fastq.gz
PAN_46A	CCDB-35026	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12633084_1.fastq.gz	ERR12633084_2.fastq.gz
PAN_48A	CCDB-35026	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12633091_1.fastq.gz	ERR12633091_2.fastq.gz
PAN_50A	CCDB-35026	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12633096_2.fastq.gz	ERR12633096_1.fastq.gz
PAN_52A	CCDB-35026	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12633101_2.fastq.gz	ERR12633101_1.fastq.gz
PAN_54A	CCDB-35026	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12633116_1.fastq.gz	ERR12633116_2.fastq.gz
SVA_20_14A	CCDB-35026	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12633121_2.fastq.gz	ERR12633121_1.fastq.gz
SVA_20_20A	CCDB-35026	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12633147_2.fastq.gz	ERR12633147_1.fastq.gz
SVA_20_22B	CCDB-35026	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12633159_2.fastq.gz	ERR12633159_1.fastq.gz
SVA_20_24A	CCDB-35026	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12633170_1.fastq.gz	ERR12633170_2.fastq.gz
SVA_20_26A	CCDB-35026	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12633305_1.fastq.gz	ERR12633305_2.fastq.gz
SVA_20_28B	CCDB-35026	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12633316_1.fastq.gz	ERR12633316_2.fastq.gz
SVA_20_30A	CCDB-35026	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12633325_1.fastq.gz	ERR12633325_2.fastq.gz
SVA_20_32B	CCDB-35026	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12633329_2.fastq.gz	ERR12633329_1.fastq.gz
SVA_20_34A	CCDB-35026	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12633334_1.fastq.gz	ERR12633334_2.fastq.gz
SVA_20_36A	CCDB-35026	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12633340_1.fastq.gz	ERR12633340_2.fastq.gz
SVA_20_38A	CCDB-35026	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12633344_1.fastq.gz	ERR12633344_2.fastq.gz
TAR_19_18A	CCDB-35026	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12633363_1.fastq.gz	ERR12633363_2.fastq.gz
TAR_19_20A	CCDB-35026	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12633372_1.fastq.gz	ERR12633372_2.fastq.gz
TAR_19_22A	CCDB-35026	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12633389_2.fastq.gz	ERR12633389_1.fastq.gz
TAR_19_24B	CCDB-35026	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12633410_2.fastq.gz	ERR12633410_1.fastq.gz
TAR_19_26A	CCDB-35026	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12633425_1.fastq.gz	ERR12633425_2.fastq.gz
TAR_19_28A	CCDB-35026	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12633449_2.fastq.gz	ERR12633449_1.fastq.gz
TAR_19_36B	CCDB-35026	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12633462_2.fastq.gz	ERR12633462_1.fastq.gz
TAR_19_38B	CCDB-35026	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12633477_2.fastq.gz	ERR12633477_1.fastq.gz
TAR_19_40A	CCDB-35026	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12633485_2.fastq.gz	ERR12633485_1.fastq.gz
TAR_19_42B	CCDB-35026	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12633493_2.fastq.gz	ERR12633493_1.fastq.gz
TAR_19_44B	CCDB-35026	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12633511_1.fastq.gz	ERR12633511_2.fastq.gz
TAR_19_46B	CCDB-35026	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12633516_2.fastq.gz	ERR12633516_1.fastq.gz
TAR_19_48A	CCDB-35026	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12633524_1.fastq.gz	ERR12633524_2.fastq.gz
ZAG_20_10A	CCDB-35026	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12633536_2.fastq.gz	ERR12633536_1.fastq.gz
ZAG_20_12A	CCDB-35026	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12633551_1.fastq.gz	ERR12633551_2.fastq.gz
ZAG_20_14B	CCDB-35026	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12633563_1.fastq.gz	ERR12633563_2.fastq.gz
ZAG_20_16A	CCDB-35026	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12633579_1.fastq.gz	ERR12633579_2.fastq.gz
ZAG_20_18A	CCDB-35026	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12633602_1.fastq.gz	ERR12633602_2.fastq.gz
ZAG_20_20B	CCDB-35026	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12633617_1.fastq.gz	ERR12633617_2.fastq.gz
ZAG_20_2A	CCDB-35026	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12633624_2.fastq.gz	ERR12633624_1.fastq.gz
ZAG_20_4A	CCDB-35026	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12633650_1.fastq.gz	ERR12633650_2.fastq.gz
ZAG_20_6A	CCDB-35026	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12633661_2.fastq.gz	ERR12633661_1.fastq.gz
ZAG_20_8A	CCDB-35026	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12633674_1.fastq.gz	ERR12633674_2.fastq.gz
ABI_20_29A	CCDB-35027	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12633683_2.fastq.gz	ERR12633683_1.fastq.gz
ABI_20_31A	CCDB-35027	1.2061109622085232e-4	ABI	FALSE	FALSE	ERR12633693_1.fastq.gz	ERR12633693_2.fastq.gz
ABI_20_33A	CCDB-35027	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12633702_2.fastq.gz	ERR12633702_1.fastq.gz
ABI_20_35A	CCDB-35027	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12633719_2.fastq.gz	ERR12633719_1.fastq.gz
ABI_20_37B	CCDB-35027	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12633735_2.fastq.gz	ERR12633735_1.fastq.gz
ABI_20_39A	CCDB-35027	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12633745_2.fastq.gz	ERR12633745_1.fastq.gz
ABI_20_41A	CCDB-35027	1.2027583257604108e-4	ABI	FALSE	FALSE	ERR12633755_2.fastq.gz	ERR12633755_1.fastq.gz
ABI_20_43B	CCDB-35027	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12633775_2.fastq.gz	ERR12633775_1.fastq.gz
ABI_20_45A	CCDB-35027	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12633787_1.fastq.gz	ERR12633787_2.fastq.gz
ABI_20_47A	CCDB-35027	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12633800_2.fastq.gz	ERR12633800_1.fastq.gz
ABI_20_49A	CCDB-35027	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12633811_1.fastq.gz	ERR12633811_2.fastq.gz
ABI_20_51A	CCDB-35027	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12633823_1.fastq.gz	ERR12633823_2.fastq.gz
BAV_20_45B	CCDB-35027	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12633829_1.fastq.gz	ERR12633829_2.fastq.gz
BAV_20_47A	CCDB-35027	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12633835_2.fastq.gz	ERR12633835_1.fastq.gz
BAV_20_49A	CCDB-35027	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12633840_1.fastq.gz	ERR12633840_2.fastq.gz
BAV_20_51A	CCDB-35027	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12633846_2.fastq.gz	ERR12633846_1.fastq.gz
BAV_20_53B	CCDB-35027	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12633851_1.fastq.gz	ERR12633851_2.fastq.gz
BAV_21_1A	CCDB-35027	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12633868_2.fastq.gz	ERR12633868_1.fastq.gz
BAV_21_3A	CCDB-35027	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12633877_1.fastq.gz	ERR12633877_2.fastq.gz
BAV_21_5A	CCDB-35027	1.201923076923077e-4	BAV	FALSE	FALSE	ERR12633885_1.fastq.gz	ERR12633885_2.fastq.gz
CBN_20_19A	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12633892_1.fastq.gz	ERR12633892_2.fastq.gz
CBN_20_21A	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12633901_1.fastq.gz	ERR12633901_2.fastq.gz
CBN_20_23A	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12633917_2.fastq.gz	ERR12633917_1.fastq.gz
CBN_20_25A	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12633927_2.fastq.gz	ERR12633927_1.fastq.gz
CBN_20_27A	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12633940_1.fastq.gz	ERR12633940_2.fastq.gz
CBN_20_29B	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12633955_2.fastq.gz	ERR12633955_1.fastq.gz
CBN_20_31A	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12633966_1.fastq.gz	ERR12633966_2.fastq.gz
CBN_20_33A	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12633984_2.fastq.gz	ERR12633984_1.fastq.gz
CBN_20_35B	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12633992_2.fastq.gz	ERR12633992_1.fastq.gz
CBN_20_37A	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12634004_1.fastq.gz	ERR12634004_2.fastq.gz
CBN_20_39A	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12634013_1.fastq.gz	ERR12634013_2.fastq.gz
CBN_20_41B	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12634022_1.fastq.gz	ERR12634022_2.fastq.gz
CBN_20_43A	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12634036_1.fastq.gz	ERR12634036_2.fastq.gz
CBN_20_45A	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12634054_2.fastq.gz	ERR12634054_1.fastq.gz
CBN_20_47A	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12634070_2.fastq.gz	ERR12634070_1.fastq.gz
CBN_20_49A	CCDB-35027	1.2027583257604104e-4	CBN	FALSE	FALSE	ERR12634090_1.fastq.gz	ERR12634090_2.fastq.gz
EDM_41A	CCDB-35027	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12634094_2.fastq.gz	ERR12634094_1.fastq.gz
EDM_43B	CCDB-35027	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12634108_2.fastq.gz	ERR12634108_1.fastq.gz
EDM_45B	CCDB-35027	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12634116_1.fastq.gz	ERR12634116_2.fastq.gz
EDM_47A	CCDB-35027	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12634121_2.fastq.gz	ERR12634121_1.fastq.gz
EDM_49B	CCDB-35027	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12634127_2.fastq.gz	ERR12634127_1.fastq.gz
EDM_51A	CCDB-35027	1.201923076923077e-4	EDM	FALSE	FALSE	ERR12634144_1.fastq.gz	ERR12634144_2.fastq.gz
PAN_41B	CCDB-35027	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12634150_1.fastq.gz	ERR12634150_2.fastq.gz
PAN_43A	CCDB-35027	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12634156_2.fastq.gz	ERR12634156_1.fastq.gz
PAN_45A	CCDB-35027	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12634161_2.fastq.gz	ERR12634161_1.fastq.gz
PAN_47A	CCDB-35027	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12634166_1.fastq.gz	ERR12634166_2.fastq.gz
PAN_49A	CCDB-35027	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12634171_1.fastq.gz	ERR12634171_2.fastq.gz
PAN_51A	CCDB-35027	1.201923076923077e-4	PAN	FALSE	FALSE	ERR12634185_1.fastq.gz	ERR12634185_2.fastq.gz
SVA_20_15B	CCDB-35027	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12634196_2.fastq.gz	ERR12634196_1.fastq.gz
SVA_20_17A	CCDB-35027	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12634201_2.fastq.gz	ERR12634201_1.fastq.gz
SVA_20_19A	CCDB-35027	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12634206_1.fastq.gz	ERR12634206_2.fastq.gz
SVA_20_21A	CCDB-35027	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12634211_2.fastq.gz	ERR12634211_1.fastq.gz
SVA_20_23A	CCDB-35027	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12634216_1.fastq.gz	ERR12634216_2.fastq.gz
SVA_20_25B	CCDB-35027	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12634221_1.fastq.gz	ERR12634221_2.fastq.gz
SVA_20_27A	CCDB-35027	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12634226_2.fastq.gz	ERR12634226_1.fastq.gz
SVA_20_29A	CCDB-35027	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12634237_2.fastq.gz	ERR12634237_1.fastq.gz
SVA_20_31A	CCDB-35027	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12634245_1.fastq.gz	ERR12634245_2.fastq.gz
SVA_20_33B	CCDB-35027	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12634261_2.fastq.gz	ERR12634261_1.fastq.gz
SVA_20_35A	CCDB-35027	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12634270_1.fastq.gz	ERR12634270_2.fastq.gz
SVA_20_37A	CCDB-35027	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12634278_1.fastq.gz	ERR12634278_2.fastq.gz
SVA_20_39A	CCDB-35027	1.201923076923077e-4	SVA	FALSE	FALSE	ERR12634288_1.fastq.gz	ERR12634288_2.fastq.gz
TAR_19_19B	CCDB-35027	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634303_1.fastq.gz	ERR12634303_2.fastq.gz
TAR_19_21A	CCDB-35027	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634317_2.fastq.gz	ERR12634317_1.fastq.gz
TAR_19_23A	CCDB-35027	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634325_1.fastq.gz	ERR12634325_2.fastq.gz
TAR_19_25A	CCDB-35027	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634332_1.fastq.gz	ERR12634332_2.fastq.gz
TAR_19_27B	CCDB-35027	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634341_1.fastq.gz	ERR12634341_2.fastq.gz
TAR_19_29A	CCDB-35027	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634346_2.fastq.gz	ERR12634346_1.fastq.gz
TAR_19_37A	CCDB-35027	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634367_1.fastq.gz	ERR12634367_2.fastq.gz
TAR_19_39A	CCDB-35027	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634377_2.fastq.gz	ERR12634377_1.fastq.gz
TAR_19_41A	CCDB-35027	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634385_1.fastq.gz	ERR12634385_2.fastq.gz
TAR_19_43A	CCDB-35027	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634393_1.fastq.gz	ERR12634393_2.fastq.gz
TAR_19_45B	CCDB-35027	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634407_1.fastq.gz	ERR12634407_2.fastq.gz
TAR_19_47B	CCDB-35027	1.201923076923077e-4	TAR	FALSE	FALSE	ERR12634416_1.fastq.gz	ERR12634416_2.fastq.gz
ZAG_20_11A	CCDB-35027	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12634425_1.fastq.gz	ERR12634425_2.fastq.gz
ZAG_20_13A	CCDB-35027	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12634432_1.fastq.gz	ERR12634432_2.fastq.gz
ZAG_20_15B	CCDB-35027	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12634438_2.fastq.gz	ERR12634438_1.fastq.gz
ZAG_20_17A	CCDB-35027	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12634446_2.fastq.gz	ERR12634446_1.fastq.gz
ZAG_20_19A	CCDB-35027	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12634471_1.fastq.gz	ERR12634471_2.fastq.gz
ZAG_20_1A	CCDB-35027	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12634483_1.fastq.gz	ERR12634483_2.fastq.gz
ZAG_20_21A	CCDB-35027	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12634489_1.fastq.gz	ERR12634489_2.fastq.gz
ZAG_20_3B	CCDB-35027	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12634500_1.fastq.gz	ERR12634500_2.fastq.gz
ZAG_20_5B	CCDB-35027	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12634518_1.fastq.gz	ERR12634518_2.fastq.gz
ZAG_20_7A	CCDB-35027	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12634539_1.fastq.gz	ERR12634539_2.fastq.gz
ZAG_20_9A	CCDB-35027	1.201923076923077e-4	ZAG	FALSE	FALSE	ERR12634552_1.fastq.gz	ERR12634552_2.fastq.gz
ABI_20_36B	CCDB-35028	1.201923076923077e-4	ABI	FALSE	FALSE	ERR12634559_2.fastq.gz	ERR12634559_1.fastq.gz
ARM_20_10A	CCDB-35028	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634566_2.fastq.gz	ERR12634566_1.fastq.gz
ARM_20_12A	CCDB-35028	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634574_2.fastq.gz	ERR12634574_1.fastq.gz
ARM_20_14A	CCDB-35028	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634594_1.fastq.gz	ERR12634594_2.fastq.gz
ARM_20_16A	CCDB-35028	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634600_2.fastq.gz	ERR12634600_1.fastq.gz
ARM_20_18A	CCDB-35028	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634610_1.fastq.gz	ERR12634610_2.fastq.gz
ARM_20_20A	CCDB-35028	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634617_2.fastq.gz	ERR12634617_1.fastq.gz
ARM_20_2A	CCDB-35028	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634627_1.fastq.gz	ERR12634627_2.fastq.gz
ARM_20_4A	CCDB-35028	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634642_1.fastq.gz	ERR12634642_2.fastq.gz
ARM_20_6A	CCDB-35028	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634651_1.fastq.gz	ERR12634651_2.fastq.gz
ARM_82A	CCDB-35028	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634652_2.fastq.gz	ERR12634652_1.fastq.gz
ARM_84B	CCDB-35028	1.201923076923077e-4	ARM	FALSE	FALSE	ERR12634653_1.fastq.gz	ERR12634653_2.fastq.gz
COR_20_6A	CCDB-35028	1.201923076923077e-4	COR	FALSE	FALSE	ERR12634654_2.fastq.gz	ERR12634654_1.fastq.gz
HAI_20_12A	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634656_1.fastq.gz	ERR12634656_2.fastq.gz
HAI_20_14A	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634657_1.fastq.gz	ERR12634657_2.fastq.gz
HAI_20_16A	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634658_1.fastq.gz	ERR12634658_2.fastq.gz
HAI_20_18A	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634659_2.fastq.gz	ERR12634659_1.fastq.gz
HAI_20_20B	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634660_2.fastq.gz	ERR12634660_1.fastq.gz
HAI_20_22B	CCDB-35028	1.1655011655011656e-4	HAI	FALSE	FALSE	ERR12634661_1.fastq.gz	ERR12634661_2.fastq.gz
HAI_20_24A	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634662_1.fastq.gz	ERR12634662_2.fastq.gz
HAI_20_26A	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634663_1.fastq.gz	ERR12634663_2.fastq.gz
HAI_20_28A	CCDB-35028	1.201923076923077e-4	HAI	FALSE	FALSE	ERR12634664_2.fastq.gz	ERR12634664_1.fastq.gz
