seqrun	sample	neg_control	cut_R2	fastq_R1	fastq_R2
BIONAME_LifePlan_batch1_2023_L001	SF8MZY_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SF8MZY_S1135_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SF8MZY_S1135_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SF93O1_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SF93O1_S379_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SF93O1_S379_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SF9RKK_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SF9RKK_S969_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SF9RKK_S969_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SF9TFS_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SF9TFS_S933_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SF9TFS_S933_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFAZTS_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFAZTS_S437_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFAZTS_S437_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFDC5M_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFDC5M_S998_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFDC5M_S998_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFDOLB_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFDOLB_S565_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFDOLB_S565_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFFN9Y_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFFN9Y_S399_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFFN9Y_S399_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFGMK9_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFGMK9_S521_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFGMK9_S521_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFGS8T_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFGS8T_S985_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFGS8T_S985_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFJN6X_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFJN6X_S354_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFJN6X_S354_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFJONU_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFJONU_S974_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFJONU_S974_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFK5B3_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFK5B3_S766_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFK5B3_S766_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFKX2U_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFKX2U_S403_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFKX2U_S403_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFMKEB_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFMKEB_S737_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFMKEB_S737_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFR28Z_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFR28Z_S1067_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFR28Z_S1067_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFTOHL_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFTOHL_S1087_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFTOHL_S1087_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFW17T_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFW17T_S659_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFW17T_S659_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFXR2B_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFXR2B_S871_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFXR2B_S871_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFZTLZ_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFZTLZ_S1015_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFZTLZ_S1015_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SFZTYA_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFZTYA_S1056_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SFZTYA_S1056_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SG2ZGZ_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG2ZGZ_S793_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG2ZGZ_S793_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SG3HUL_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG3HUL_S1110_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG3HUL_S1110_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SG3Y7H_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG3Y7H_S225_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG3Y7H_S225_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SG5XZT_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG5XZT_S242_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG5XZT_S242_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SG6FK2_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG6FK2_S1216_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG6FK2_S1216_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SG7WGR_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG7WGR_S633_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG7WGR_S633_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SG88FE_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG88FE_S612_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG88FE_S612_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SG8WHL_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG8WHL_S331_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG8WHL_S331_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SG8WZN_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG8WZN_S1167_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG8WZN_S1167_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SG8Y5B_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG8Y5B_S887_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SG8Y5B_S887_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGA642_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGA642_S425_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGA642_S425_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGALKM_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGALKM_S682_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGALKM_S682_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGB19T_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGB19T_S952_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGB19T_S952_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGBRR2_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGBRR2_S1163_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGBRR2_S1163_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGD8HY_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGD8HY_S1005_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGD8HY_S1005_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGDCGX_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGDCGX_S786_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGDCGX_S786_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGDN3E_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGDN3E_S900_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGDN3E_S900_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGEYBK_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGEYBK_S748_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGEYBK_S748_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGGUWD_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGGUWD_S491_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGGUWD_S491_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGJ7KH_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGJ7KH_S274_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGJ7KH_S274_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGJZZX_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGJZZX_S230_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGJZZX_S230_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGK4JL_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGK4JL_S1102_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGK4JL_S1102_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGLHXD_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGLHXD_S798_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGLHXD_S798_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGN4LA_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGN4LA_S1300_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGN4LA_S1300_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGNJRJ_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGNJRJ_S893_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGNJRJ_S893_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGPXBY_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGPXBY_S345_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGPXBY_S345_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGPXXP_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGPXXP_S946_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGPXXP_S946_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGS7NT_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGS7NT_S506_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGS7NT_S506_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGSF8G_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGSF8G_S803_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGSF8G_S803_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGT2K4_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGT2K4_S661_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGT2K4_S661_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGULGO_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGULGO_S1055_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGULGO_S1055_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGXXK2_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGXXK2_S812_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGXXK2_S812_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGYWFA_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGYWFA_S703_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGYWFA_S703_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SGZ3MM_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGZ3MM_S1214_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SGZ3MM_S1214_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SH2UOL_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH2UOL_S806_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH2UOL_S806_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SH3MOR_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH3MOR_S1002_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH3MOR_S1002_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SH4FWH_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH4FWH_S1213_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH4FWH_S1213_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SH5FEE_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH5FEE_S1156_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH5FEE_S1156_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SH7XZN_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH7XZN_S588_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH7XZN_S588_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SH89GA_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH89GA_S1179_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH89GA_S1179_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SH8OOD_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH8OOD_S257_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH8OOD_S257_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SH96UJ_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH96UJ_S724_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH96UJ_S724_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SH9D6P_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH9D6P_S337_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH9D6P_S337_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SH9YN5_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH9YN5_S1330_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SH9YN5_S1330_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHCFYW_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHCFYW_S286_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHCFYW_S286_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHDCT6_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHDCT6_S654_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHDCT6_S654_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHF68F_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHF68F_S610_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHF68F_S610_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHFC89_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHFC89_S1095_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHFC89_S1095_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHFDFS_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHFDFS_S901_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHFDFS_S901_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHG4NJ_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHG4NJ_S1149_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHG4NJ_S1149_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHGLAT_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHGLAT_S1217_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHGLAT_S1217_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHH9ET_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHH9ET_S1307_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHH9ET_S1307_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHHJCN_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHHJCN_S847_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHHJCN_S847_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHLFCK_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHLFCK_S1203_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHLFCK_S1203_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHLWC5_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHLWC5_S493_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHLWC5_S493_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHP41C_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHP41C_S716_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHP41C_S716_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHP6CL_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHP6CL_S1158_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHP6CL_S1158_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHPL5L_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHPL5L_S622_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHPL5L_S622_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHPTR4_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHPTR4_S743_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHPTR4_S743_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHR2J9_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHR2J9_S822_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHR2J9_S822_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHR4ZB_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHR4ZB_S500_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHR4ZB_S500_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHRHRC_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHRHRC_S607_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHRHRC_S607_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHS5K2_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHS5K2_S882_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHS5K2_S882_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHS7F9_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHS7F9_S562_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHS7F9_S562_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHSGX1_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHSGX1_S359_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHSGX1_S359_L001_R2_001.fastq.gz
BIONAME_LifePlan_batch1_2023_L001	SHTMXS_Rep1	FALSE	0	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHTMXS_S771_L001_R1_001.fastq.gz	BIONAME_LifePlan_batch1_2023/data/LIFEP-GSSP-1-SHTMXS_S771_L001_R2_001.fastq.gz
