seqrun	sample	neg_control	pos_control	cut_R2	fastq_R1	fastq_R2
BIONAME-LP05_L002	S2KY36_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2KY36_S2716_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2KY36_S2716_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2ME5F_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2ME5F_S2601_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2ME5F_S2601_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2MHS1_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2MHS1_S3357_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2MHS1_S3357_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2MJ3F_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2MJ3F_S3513_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2MJ3F_S3513_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2N48H_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2N48H_S2625_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2N48H_S2625_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2OBMD_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2OBMD_S3180_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2OBMD_S3180_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2ODR3_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2ODR3_S3045_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2ODR3_S3045_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2OZY4_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2OZY4_S2650_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2OZY4_S2650_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2P9A4_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2P9A4_S3383_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2P9A4_S3383_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2PPPP_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2PPPP_S3053_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2PPPP_S3053_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2PUJZ_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2PUJZ_S3185_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2PUJZ_S3185_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2R9KF_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2R9KF_S3605_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2R9KF_S3605_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2R9KF_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2R9KF-BSA_S3811_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2R9KF-BSA_S3811_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2SJCK_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2SJCK_S3085_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2SJCK_S3085_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2SN7R_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2SN7R_S2750_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2SN7R_S2750_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2STG2_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2STG2_S3427_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2STG2_S3427_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2W3GL_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2W3GL_S3136_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2W3GL_S3136_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2WE6W_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2WE6W_S3603_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2WE6W_S3603_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2XNT8_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2XNT8_S2808_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2XNT8_S2808_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2Y273_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2Y273_S3450_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2Y273_S3450_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2YCG7_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2YCG7_S3472_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2YCG7_S3472_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S2Z8J4_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2Z8J4_S2704_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S2Z8J4_S2704_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S32Y8X_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S32Y8X_S2560_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S32Y8X_S2560_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S32Y8X_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S32Y8X-BSA_S3730_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S32Y8X-BSA_S3730_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S33WOY_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S33WOY_S2695_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S33WOY_S2695_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S34GNC_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S34GNC_S3379_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S34GNC_S3379_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S36S9R_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S36S9R_S3689_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S36S9R_S3689_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S36S9R_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S36S9R-BSA_S3820_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S36S9R-BSA_S3820_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S38L9T_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S38L9T_S2541_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S38L9T_S2541_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S38O9P_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S38O9P_S3313_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S38O9P_S3313_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S391C6_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S391C6_S2642_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S391C6_S2642_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S391C6_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S391C6-BSA_S3734_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S391C6-BSA_S3734_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3A794_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3A794_S2909_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3A794_S2909_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3AEYG_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3AEYG_S2635_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3AEYG_S2635_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3AEYG_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3AEYG-BSA_S3737_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3AEYG-BSA_S3737_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3AHL3_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3AHL3_S2676_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3AHL3_S2676_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3B5UW_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3B5UW_S3485_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3B5UW_S3485_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3CC7Y_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3CC7Y_S2833_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3CC7Y_S2833_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3CC7Y_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3CC7Y-BSA_S3764_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3CC7Y-BSA_S3764_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3D2SZ_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3D2SZ_S3395_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3D2SZ_S3395_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3DZ4F_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3DZ4F_S3240_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3DZ4F_S3240_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3EZ4D_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3EZ4D_S2602_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3EZ4D_S2602_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3G7EE_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3G7EE_S2536_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3G7EE_S2536_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3KRXL_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3KRXL_S3569_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3KRXL_S3569_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3L3ON_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3L3ON_S3007_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3L3ON_S3007_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3NCHM_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3NCHM_S3323_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3NCHM_S3323_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3S1C3_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3S1C3_S3154_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3S1C3_S3154_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3UXKK_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3UXKK_S2590_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3UXKK_S2590_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3UXKK_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3UXKK-BSA_S3726_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3UXKK-BSA_S3726_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3WPPD_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3WPPD_S3517_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3WPPD_S3517_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3WT7D_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3WT7D_S3058_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3WT7D_S3058_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3Y57Y_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3Y57Y_S2711_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3Y57Y_S2711_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3Y57Y_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3Y57Y-BSA_S3760_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3Y57Y-BSA_S3760_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S3ZX2E_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3ZX2E_S2854_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S3ZX2E_S2854_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S41B5R_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S41B5R_S2529_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S41B5R_S2529_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S43A3S_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S43A3S_S2589_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S43A3S_S2589_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S45MFK_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S45MFK_S3624_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S45MFK_S3624_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S464F2_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S464F2_S3574_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S464F2_S3574_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4747G_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4747G_S3317_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4747G_S3317_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S474X1_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S474X1_S3229_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S474X1_S3229_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S479OA_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S479OA_S3161_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S479OA_S3161_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S47BA3_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S47BA3_S2705_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S47BA3_S2705_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S48GGG_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S48GGG_S3397_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S48GGG_S3397_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S49JTM_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S49JTM_S3417_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S49JTM_S3417_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S49SW9_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S49SW9_S3491_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S49SW9_S3491_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4BLPM_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4BLPM_S3660_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4BLPM_S3660_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4BLPM_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4BLPM-BSA_S3823_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4BLPM-BSA_S3823_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4DULH_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4DULH_S2826_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4DULH_S2826_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4DULH_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4DULH-BSA_S3763_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4DULH-BSA_S3763_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4FZDP_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4FZDP_S2680_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4FZDP_S2680_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4G7WE_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4G7WE_S3433_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4G7WE_S3433_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4GH2T_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4GH2T_S3387_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4GH2T_S3387_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4GKPC_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4GKPC_S3074_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4GKPC_S3074_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4HHGU_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4HHGU_S2578_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4HHGU_S2578_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4JXXG_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4JXXG_S3061_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4JXXG_S3061_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4K7OK_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4K7OK_S3327_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4K7OK_S3327_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4KN59_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4KN59_S3092_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4KN59_S3092_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4KSK8_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4KSK8_S2530_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4KSK8_S2530_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4KX19_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4KX19_S3444_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4KX19_S3444_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4L2H2_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4L2H2_S2612_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4L2H2_S2612_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4LPUN_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4LPUN_S2792_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4LPUN_S2792_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4LR54_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4LR54_S2850_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4LR54_S2850_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4MZJZ_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4MZJZ_S3232_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4MZJZ_S3232_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4O3FZ_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4O3FZ_S3570_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4O3FZ_S3570_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4P3U3_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4P3U3_S2903_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4P3U3_S2903_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4P5GS_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4P5GS_S3390_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4P5GS_S3390_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4RNOP_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4RNOP_S2665_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4RNOP_S2665_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4RRZ3_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4RRZ3_S3536_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4RRZ3_S3536_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4S4TZ_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4S4TZ_S3199_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4S4TZ_S3199_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4S693_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4S693_S2924_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4S693_S2924_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4SO2Z_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4SO2Z_S2950_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4SO2Z_S2950_L002_R2_001.fastq.gz
BIONAME-LP05_L002	S4SO2Z_Rep2	FALSE	FALSE	0	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4SO2Z-BSA_S3780_L002_R1_001.fastq.gz	BIONAME-LP05/demultiplexed/Lifeplan-GSSP-2-S4SO2Z-BSA_S3780_L002_R2_001.fastq.gz
